Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
PRE005	1	Response	3	322005	328860	1						
PRE005	2	Response	3	326664	4555	1						
PRE005	4	Picture	B1 T1	334506	0	1	5008	392	0	next	other	0
PRE005	5	Picture	RO09.jpg	339514	0	391	38180	392	0	next	other	0
PRE005	6	Sound	RO09.wav	340014	0	2			0		other	0
PRE005	7	Picture	RO09.jpg	377694	0	1	19395	2	0	next	hit	7
PRE005	7	Response	1	396882	19188	1						
PRE005	9	Picture	B1 T2	405287	0	1	5198	2	0	next	other	0
PRE005	10	Picture	RO20.jpg	410485	0	1	37790	2	0	next	other	0
PRE005	11	Sound	RO20.wav	410985	0	2			0		other	0
PRE005	12	Picture	RO20.jpg	448275	0	1	5398	3	0	next	hit	12
PRE005	12	Response	2	453531	5256	1						
PRE005	14	Picture	B1 T3	461671	0	1	5199	2	0	next	other	0
PRE005	15	Picture	RS28.jpg	466870	0	1	37990	2	0	next	other	0
PRE005	16	Sound	RS28.wav	467370	0	2			0		other	0
PRE005	17	Picture	RS28.jpg	504860	0	1	14196	2	0	next	hit	17
PRE005	17	Response	2	518957	14097	1						
PRE005	19	Picture	B1 T4	527054	0	1	5198	2	0	next	other	0
PRE005	20	Picture	AT26.jpg	532252	0	1	29392	2	0	next	other	0
PRE005	21	Sound	AT26.wav	532752	0	2			0		other	0
PRE005	22	Picture	AT26.jpg	561644	0	1	4399	2	0	next	hit	22
PRE005	22	Response	1	565935	4291	1						
PRE005	24	Picture	B1 T5	574041	0	1	5198	2	0	next	other	0
PRE005	25	Picture	RS23.jpg	579239	0	1	38190	2	0	next	other	0
PRE005	26	Sound	RS23.wav	579739	0	2			0		other	0
PRE005	27	Picture	RS23.jpg	617429	0	1	8998	2	0	next	hit	27
PRE005	27	Response	2	626277	8848	1						
PRE005	29	Picture	B1 T6	634424	0	1	5199	2	0	next	other	0
PRE005	30	Picture	OF04.jpg	639623	0	1	27393	2	0	next	other	0
PRE005	31	Sound	OF04.wav	640123	0	2			0		other	0
PRE005	32	Picture	OF04.jpg	667016	0	1	4398	2	0	next	hit	32
PRE005	32	Response	1	671326	4310	1						
PRE005	34	Picture	B1 T7	678812	0	1	5199	2	0	next	other	0
PRE005	35	Picture	AT18.jpg	684011	0	1	28392	2	0	next	other	0
PRE005	36	Sound	AT18.wav	684511	0	2			0		other	0
PRE005	37	Picture	AT18.jpg	712403	0	1	7398	2	0	next	hit	37
PRE005	37	Response	1	719769	7366	1						
PRE005	39	Picture	B1 T8	727799	0	1	5199	2	0	next	other	0
PRE005	40	Picture	OF30.jpg	732998	0	1	29592	2	0	next	other	0
PRE005	41	Sound	OF30.wav	733498	0	2			0		other	0
PRE005	42	Picture	OF30.jpg	762590	0	1	2399	2	0	next	hit	42
PRE005	42	Response	1	764847	2257	1						
PRE005	44	Picture	B1 T9	773187	0	1	5198	2	0	next	other	0
PRE005	45	Picture	AT10.jpg	778385	0	1	28593	2	0	next	other	0
PRE005	46	Sound	AT10.wav	778885	0	2			0		other	0
PRE005	47	Picture	AT10.jpg	806978	0	1	5398	2	0	next	hit	47
PRE005	47	Response	1	812345	5367	1						
PRE005	49	Picture	B1 T10	820374	0	1	5198	3	0	next	other	0
PRE005	50	Picture	RS05.jpg	825572	0	2	40190	3	0	next	other	0
PRE005	51	Sound	RS05.wav	826072	0	2			0		other	0
PRE005	52	Picture	RS05.jpg	865762	0	1	2999	2	0	next	hit	52
PRE005	52	Response	2	868701	2939	1						
PRE005	54	Picture	B1 T11	876759	0	1	5198	2	0	next	other	0
PRE005	55	Picture	RO08.jpg	881957	0	1	38390	2	0	next	other	0
PRE005	56	Sound	RO08.wav	882457	0	2			0		other	0
PRE005	57	Picture	RO08.jpg	920347	0	1	1599	2	0	next	hit	57
PRE005	57	Response	1	921798	1451	1						
PRE005	59	Picture	B1 T12	929944	0	1	5199	2	0	next	other	0
PRE005	60	Picture	AT20.jpg	935143	0	1	28792	2	0	next	other	0
PRE005	61	Sound	AT20.wav	935643	0	2			0		other	0
PRE005	62	Picture	AT20.jpg	963935	0	1	3199	2	0	next	hit	62
PRE005	62	Response	1	966934	2999	1						
PRE005	64	Picture	B1 T13	975132	0	1	5198	2	0	next	other	0
PRE005	65	Picture	OF10.jpg	980330	0	1	28593	2	0	next	other	0
PRE005	66	Sound	OF10.wav	980830	0	2			0		other	0
PRE005	67	Picture	OF10.jpg	1008923	0	1	10197	2	0	next	hit	67
PRE005	67	Response	1	1019070	10147	1						
PRE005	69	Picture	B1 T14	1027118	0	1	5198	2	0	next	other	0
PRE005	70	Picture	RO14.jpg	1032316	0	1	37990	2	0	next	other	0
PRE005	71	Sound	RO14.wav	1032816	0	2			0		other	0
PRE005	72	Picture	RO14.jpg	1070306	0	1	24793	2	0	next	hit	72
PRE005	72	Response	1	1094986	24680	1						
PRE005	74	Picture	B1 T15	1103097	0	1	5199	2	0	next	other	0
PRE005	75	Picture	RO02.jpg	1108296	0	1	38389	2	0	next	other	0
PRE005	76	Sound	RO02.wav	1108796	0	2			0		other	0
PRE005	77	Picture	RO02.jpg	1146685	0	1	5799	2	0	next	hit	77
PRE005	77	Response	2	1152443	5758	1						
PRE005	79	Picture	B1 T16	1160282	0	1	5198	2	0	next	other	0
PRE005	80	Picture	RO03.jpg	1165480	0	1	36990	2	0	next	other	0
PRE005	81	Sound	RO03.wav	1165980	0	2			0		other	0
PRE005	82	Picture	RO03.jpg	1202470	0	1	8398	2	0	next	hit	82
PRE005	82	Response	2	1210758	8288	1						
PRE005	84	Picture	B1 T17	1218666	0	1	5198	2	0	next	other	0
PRE005	85	Picture	AT14.jpg	1223864	0	1	27993	2	0	next	other	0
PRE005	86	Sound	AT14.wav	1224364	0	2			0		other	0
PRE005	87	Picture	AT14.jpg	1251857	0	1	11397	2	0	next	hit	87
PRE005	87	Response	2	1263217	11360	1						
PRE005	89	Picture	B1 T18	1271251	0	1	5199	2	0	next	other	0
PRE005	90	Picture	RS30.jpg	1276450	0	1	39989	2	0	next	other	0
PRE005	91	Sound	RS30.wav	1276950	0	2			0		other	0
PRE005	92	Picture	RS30.jpg	1316439	0	1	10797	2	0	next	hit	92
PRE005	92	Response	2	1327091	10652	1						
PRE005	94	Picture	B1 T19	1335234	0	1	5199	2	0	next	other	0
PRE005	95	Picture	AT15.jpg	1340433	0	1	29392	2	0	next	other	0
PRE005	96	Sound	AT15.wav	1340933	0	2			0		other	0
PRE005	97	Picture	AT15.jpg	1369825	0	1	1199	2	0	next	hit	97
PRE005	97	Response	1	1370910	1085	1						
PRE005	99	Picture	B1 T20	1379022	0	1	5199	2	0	next	other	0
PRE005	100	Picture	AT23.jpg	1384221	0	1	28992	2	0	next	other	0
PRE005	101	Sound	AT23.wav	1384721	0	2			0		other	0
PRE005	102	Picture	AT23.jpg	1413213	0	1	3199	2	0	next	hit	102
PRE005	102	Response	1	1416235	3022	1						
PRE005	104	Picture	B1 T21	1424410	0	1	5198	2	0	next	other	0
PRE005	105	Picture	OF08.jpg	1429608	0	1	29192	3	0	next	other	0
PRE005	106	Sound	OF08.wav	1430108	0	2			0		other	0
PRE005	107	Picture	OF08.jpg	1458800	0	2	3999	3	0	next	hit	107
PRE005	107	Response	1	1462730	3930	1						
PRE005	109	Picture	B1 T22	1470797	0	1	5199	2	0	next	other	0
PRE005	110	Picture	RS22.jpg	1475996	0	1	37390	2	0	next	other	0
PRE005	111	Sound	RS22.wav	1476496	0	2			0		other	0
PRE005	112	Picture	RS22.jpg	1513386	0	1	46987	2	0	next	incorrect	112
PRE005	112	Response	1	1560175	46789	1						
PRE005	114	Picture	B1 T23	1568171	0	1	5198	2	0	next	other	0
PRE005	115	Picture	AT24.jpg	1573369	0	1	27993	2	0	next	other	0
PRE005	116	Sound	AT24.wav	1573869	0	2			0		other	0
PRE005	117	Picture	AT24.jpg	1601362	0	1	4199	2	0	next	hit	117
PRE005	117	Response	2	1605483	4121	1						
PRE005	119	Picture	B1 T24	1613558	0	2	5199	3	0	next	other	0
PRE005	120	Picture	RS09.jpg	1618757	0	1	38590	2	0	next	other	0
PRE005	121	Sound	RS09.wav	1619257	0	2			0		other	0
PRE005	122	Picture	RS09.jpg	1657347	0	1	8397	2	0	next	hit	122
PRE005	122	Response	2	1665613	8266	1						
PRE005	124	Picture	B1 T25	1673742	0	1	5199	2	0	next	other	0
PRE005	125	Picture	AT05.jpg	1678941	0	1	26592	3	0	next	other	0
PRE005	126	Sound	AT05.wav	1679441	0	2			0		other	0
PRE005	127	Picture	AT05.jpg	1705533	0	2	15596	3	0	next	hit	127
PRE005	127	Response	1	1721097	15564	1						
PRE005	129	Picture	B1 T26	1729327	0	1	5039	2	0	next	other	0
PRE005	129	Pause		1730823	1496		282482					
PRE005	129	Resume		1730823	1496							
PRE005	130	Picture	OF16.jpg	1734366	0	1	30192	2	0	next	other	0
PRE005	131	Sound	OF16.wav	1734866	0	2			0		other	0
PRE005	132	Picture	OF16.jpg	1764558	0	1	14996	2	0	next	hit	134
PRE005	132	Response	1	1779381	14823	1						
PRE005	134	Picture	B1 T27	1787752	0	1	5198	2	0	next	other	0
PRE005	135	Picture	OF07.jpg	1792950	0	1	28993	2	0	next	other	0
PRE005	136	Sound	OF07.wav	1793450	0	2			0		other	0
PRE005	137	Picture	OF07.jpg	1821943	0	1	14396	2	0	next	hit	139
PRE005	137	Response	2	1836319	14376	1						
PRE005	139	Picture	B1 T28	1844336	0	2	5199	3	0	next	other	0
PRE005	140	Picture	OF24.jpg	1849535	0	1	28792	2	0	next	other	0
PRE005	141	Sound	OF24.wav	1850035	0	2			0		other	0
PRE005	142	Picture	OF24.jpg	1878327	0	1	3199	2	0	next	hit	144
PRE005	142	Response	1	1881389	3062	1						
PRE005	144	Picture	B1 T29	1889524	0	1	5199	2	0	next	other	0
PRE005	145	Picture	RS19.jpg	1894723	0	1	38589	2	0	next	other	0
PRE005	146	Sound	RS19.wav	1895223	0	2			0		other	0
PRE005	147	Picture	RS19.jpg	1933312	0	1	3799	2	0	next	hit	149
PRE005	147	Response	1	1937094	3782	1						
PRE005	149	Picture	B1 T30	1945309	0	1	5199	2	0	next	other	0
PRE005	150	Picture	AT27.jpg	1950508	0	1	28592	2	0	next	other	0
PRE005	151	Sound	AT27.wav	1951008	0	2			0		other	0
