Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
PRE015	1	Response	3	-1739	8061	1						
PRE015	2	Response	3	225396	226998	1						
PRE015	4	Picture	B1 T1	232735	0	1	5008	392	0	next	other	0
PRE015	5	Picture	RO09.jpg	237743	0	391	38180	392	0	next	other	0
PRE015	6	Sound	RO09.wav	238243	0	2			0		other	0
PRE015	7	Picture	RO09.jpg	275923	0	1	37390	2	0	next	hit	7
PRE015	7	Response	1	313174	37251	1						
PRE015	9	Picture	B1 T2	320711	0	1	5199	2	0	next	other	0
PRE015	10	Picture	RO20.jpg	325910	0	1	37989	3	0	next	other	0
PRE015	11	Sound	RO20.wav	326410	0	2			0		other	0
PRE015	12	Picture	RO20.jpg	363899	0	2	9998	3	0	next	hit	12
PRE015	12	Response	2	373748	9849	1						
PRE015	14	Picture	B1 T3	381295	0	1	5198	2	0	next	other	0
PRE015	15	Picture	RS28.jpg	386493	0	1	37790	2	0	next	other	0
PRE015	16	Sound	RS28.wav	386993	0	2			0		other	0
PRE015	17	Picture	RS28.jpg	424283	0	1	7398	2	0	next	hit	17
PRE015	17	Response	2	431536	7253	1						
PRE015	19	Picture	B1 T4	438879	0	1	5199	2	0	next	other	0
PRE015	20	Picture	AT26.jpg	444078	0	1	29392	2	0	next	other	0
PRE015	21	Sound	AT26.wav	444578	0	2			0		other	0
PRE015	22	Picture	AT26.jpg	473470	0	1	9398	2	0	next	hit	22
PRE015	22	Response	1	482830	9360	1						
PRE015	24	Picture	B1 T5	490066	0	1	5198	2	0	next	other	0
PRE015	25	Picture	RS23.jpg	495264	0	1	38190	2	0	next	other	0
PRE015	26	Sound	RS23.wav	495764	0	2			0		other	0
PRE015	27	Picture	RS23.jpg	533454	0	1	8998	2	0	next	hit	27
PRE015	27	Response	2	542435	8981	1						
PRE015	29	Picture	B1 T6	549850	0	1	5198	2	0	next	other	0
PRE015	30	Picture	OF04.jpg	555048	0	1	27393	2	0	next	other	0
PRE015	31	Sound	OF04.wav	555548	0	2			0		other	0
PRE015	32	Picture	OF04.jpg	582441	0	1	13596	2	0	next	incorrect	32
PRE015	32	Response	2	595903	13462	1						
PRE015	34	Picture	B1 T7	603235	0	2	5199	3	0	next	other	0
PRE015	35	Picture	AT18.jpg	608434	0	1	28592	2	0	next	other	0
PRE015	36	Sound	AT18.wav	608934	0	2			0		other	0
PRE015	37	Picture	AT18.jpg	637026	0	1	19395	2	0	next	hit	37
PRE015	37	Response	1	656294	19268	1						
PRE015	39	Picture	B1 T8	663819	0	1	5199	2	0	next	other	0
PRE015	40	Picture	OF30.jpg	669018	0	1	29592	2	0	next	other	0
PRE015	41	Sound	OF30.wav	669518	0	2			0		other	0
PRE015	42	Picture	OF30.jpg	698610	0	1	53786	2	0	next	hit	42
PRE015	42	Response	1	752248	53638	1						
PRE015	44	Picture	B1 T9	759794	0	1	5198	2	0	next	other	0
PRE015	45	Picture	AT10.jpg	764992	0	1	28793	2	0	next	other	0
PRE015	46	Sound	AT10.wav	765492	0	2			0		other	0
PRE015	47	Picture	AT10.jpg	793785	0	1	40189	2	0	next	hit	47
PRE015	47	Response	1	833866	40081	1						
PRE015	49	Picture	B1 T10	841172	0	1	5198	3	0	next	other	0
PRE015	50	Picture	RS05.jpg	846370	0	2	40190	3	0	next	other	0
PRE015	51	Sound	RS05.wav	846870	0	2			0		other	0
PRE015	52	Picture	RS05.jpg	886560	0	1	28792	2	0	next	hit	52
PRE015	52	Response	2	915178	28618	1						
PRE015	54	Picture	B1 T11	922750	0	1	5199	2	0	next	other	0
PRE015	55	Picture	RO08.jpg	927949	0	1	38589	2	0	next	other	0
PRE015	56	Sound	RO08.wav	928449	0	2			0		other	0
PRE015	57	Picture	RO08.jpg	966538	0	1	53786	2	0	next	incorrect	57
PRE015	57	Response	2	1020228	53690	1						
PRE015	59	Picture	B1 T12	1027722	0	1	5199	2	0	next	other	0
PRE015	60	Picture	AT20.jpg	1032921	0	1	28792	2	0	next	other	0
PRE015	61	Sound	AT20.wav	1033421	0	2			0		other	0
PRE015	62	Picture	AT20.jpg	1061713	0	1	23394	2	0	next	hit	62
PRE015	62	Response	1	1084943	23230	1						
PRE015	64	Picture	B1 T13	1092305	0	1	5198	2	0	next	other	0
