Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
PRE010	1	Response	3	57225	67025	1						
PRE010	2	Response	3	63225	5844	1						
PRE010	4	Picture	B1 T1	74177	0	1	5009	392	0	next	other	0
PRE010	5	Picture	RO09.jpg	79186	0	391	38179	392	0	next	other	0
PRE010	6	Sound	RO09.wav	79686	0	2			0		other	0
PRE010	7	Picture	RO09.jpg	117365	0	1	5999	2	0	next	hit	7
PRE010	7	Response	1	123209	5844	1						
PRE010	9	Picture	B1 T2	134361	0	1	5198	2	0	next	other	0
PRE010	10	Picture	RO20.jpg	139559	0	1	37790	2	0	next	other	0
PRE010	11	Sound	RO20.wav	140059	0	2			0		other	0
PRE010	12	Picture	RO20.jpg	177349	0	1	5799	2	0	next	hit	12
PRE010	12	Response	2	183071	5722	1						
PRE010	14	Picture	B1 T3	190746	0	1	5198	2	0	next	other	0
PRE010	15	Picture	RS28.jpg	195944	0	1	37790	2	0	next	other	0
PRE010	16	Sound	RS28.wav	196444	0	2			0		other	0
PRE010	17	Picture	RS28.jpg	233734	0	1	15596	2	0	next	hit	17
PRE010	17	Response	2	249146	15412	1						
PRE010	19	Picture	B1 T4	257528	0	1	5198	3	0	next	other	0
PRE010	20	Picture	AT26.jpg	262726	0	2	29393	3	0	next	other	0
PRE010	21	Sound	AT26.wav	263226	0	2			0		other	0
PRE010	22	Picture	AT26.jpg	292119	0	1	10597	2	0	next	hit	22
PRE010	22	Response	1	302620	10501	1						
PRE010	24	Picture	B1 T5	310514	0	1	5198	2	0	next	other	0
PRE010	25	Picture	RS23.jpg	315712	0	1	38190	2	0	next	other	0
PRE010	26	Sound	RS23.wav	316212	0	2			0		other	0
PRE010	27	Picture	RS23.jpg	353902	0	1	7398	2	0	next	hit	27
PRE010	27	Response	2	361143	7241	1						
PRE010	29	Picture	B1 T6	369498	0	1	5199	2	0	next	other	0
PRE010	30	Picture	OF04.jpg	374697	0	1	27392	2	0	next	other	0
PRE010	31	Sound	OF04.wav	375197	0	2			0		other	0
PRE010	32	Picture	OF04.jpg	402089	0	1	3199	2	0	next	hit	32
PRE010	32	Response	1	405276	3187	1						
PRE010	34	Picture	B1 T7	412486	0	2	5199	3	0	next	other	0
PRE010	35	Picture	AT18.jpg	417685	0	1	28592	2	0	next	other	0
PRE010	36	Sound	AT18.wav	418185	0	2			0		other	0
PRE010	37	Picture	AT18.jpg	446277	0	1	7998	2	0	next	hit	37
PRE010	37	Response	1	454079	7802	1						
PRE010	39	Picture	B1 T8	465272	0	1	5199	2	0	next	other	0
PRE010	40	Picture	OF30.jpg	470471	0	1	29592	2	0	next	other	0
PRE010	41	Sound	OF30.wav	470971	0	2			0		other	0
PRE010	42	Picture	OF30.jpg	500063	0	1	4799	2	0	next	hit	42
PRE010	42	Response	1	504727	4664	1						
PRE010	44	Picture	B1 T9	515859	0	1	5198	2	0	next	other	0
PRE010	45	Picture	AT10.jpg	521057	0	1	28593	2	0	next	other	0
PRE010	46	Sound	AT10.wav	521557	0	2			0		other	0
PRE010	47	Picture	AT10.jpg	549650	0	1	3799	2	0	next	hit	47
PRE010	47	Response	1	553418	3768	1						
PRE010	49	Picture	B1 T10	564646	0	1	5198	2	0	next	other	0
PRE010	50	Picture	RS05.jpg	569844	0	1	40190	2	0	next	other	0
PRE010	51	Sound	RS05.wav	570344	0	2			0		other	0
PRE010	52	Picture	RS05.jpg	610034	0	1	1599	2	0	next	hit	52
PRE010	52	Response	2	611582	1548	1						
PRE010	54	Picture	B1 T11	622630	0	1	5199	2	0	next	other	0
PRE010	55	Picture	RO08.jpg	627829	0	1	38390	2	0	next	other	0
PRE010	56	Sound	RO08.wav	628329	0	2			0		other	0
PRE010	57	Picture	RO08.jpg	666219	0	1	3999	2	0	next	hit	57
PRE010	57	Response	1	670166	3947	1						
PRE010	59	Picture	B1 T12	681015	0	1	5198	2	0	next	other	0
PRE010	60	Picture	AT20.jpg	686213	0	1	28793	2	0	next	other	0
PRE010	61	Sound	AT20.wav	686713	0	2			0		other	0
PRE010	62	Picture	AT20.jpg	715006	0	1	6398	2	0	next	hit	62
PRE010	62	Response	1	721345	6339	1						
PRE010	64	Picture	B1 T13	732401	0	1	5199	2	0	next	other	0
PRE010	65	Picture	OF10.jpg	737600	0	1	28792	2	0	next	other	0
PRE010	66	Sound	OF10.wav	738100	0	2			0		other	0
PRE010	67	Picture	OF10.jpg	766392	0	1	16995	2	0	next	hit	67
PRE010	67	Response	1	783338	16946	1						
PRE010	69	Picture	B1 T14	791385	0	1	5199	2	0	next	other	0
PRE010	70	Picture	RO14.jpg	796584	0	1	37990	2	0	next	other	0
PRE010	71	Sound	RO14.wav	797084	0	2			0		other	0
PRE010	72	Picture	RO14.jpg	834574	0	1	30392	2	0	next	hit	72
PRE010	72	Response	1	864815	30241	1						
PRE010	74	Picture	B1 T15	872963	0	1	5199	2	0	next	other	0
PRE010	75	Picture	RO02.jpg	878162	0	1	38590	2	0	next	other	0
PRE010	76	Sound	RO02.wav	878662	0	2			0		other	0
PRE010	77	Picture	RO02.jpg	916752	0	1	23793	2	0	next	hit	77
PRE010	77	Response	2	940512	23760	1						
PRE010	79	Picture	B1 T16	951542	0	1	5199	2	0	next	other	0
PRE010	80	Picture	RO03.jpg	956741	0	1	36990	2	0	next	other	0
PRE010	81	Sound	RO03.wav	957241	0	2			0		other	0
PRE010	82	Picture	RO03.jpg	993731	0	1	9398	2	0	next	incorrect	82
PRE010	82	Response	1	1002925	9194	1						
PRE010	84	Picture	B1 T17	1014126	0	1	5198	2	0	next	other	0
PRE010	85	Picture	AT14.jpg	1019324	0	1	27793	2	0	next	other	0
PRE010	86	Sound	AT14.wav	1019824	0	2			0		other	0
PRE010	87	Picture	AT14.jpg	1047117	0	1	9797	2	0	next	hit	87
PRE010	87	Response	2	1056831	9714	1						
PRE010	89	Picture	B1 T18	1067911	0	1	5199	2	0	next	other	0
PRE010	90	Picture	RS30.jpg	1073110	0	1	40189	2	0	next	other	0
PRE010	91	Sound	RS30.wav	1073610	0	2			0		other	0
PRE010	92	Picture	RS30.jpg	1113299	0	1	8598	2	0	next	hit	92
PRE010	92	Response	2	1121865	8566	1						
PRE010	94	Picture	B1 T19	1129895	0	1	5198	2	0	next	other	0
PRE010	95	Picture	AT15.jpg	1135093	0	1	29592	2	0	next	other	0
PRE010	96	Sound	AT15.wav	1135593	0	2			0		other	0
PRE010	97	Picture	AT15.jpg	1164685	0	1	20795	2	0	next	hit	97
PRE010	97	Response	1	1185328	20643	1						
PRE010	99	Picture	B1 T20	1193478	0	1	5198	2	0	next	other	0
PRE010	100	Picture	AT23.jpg	1198676	0	1	28993	2	0	next	other	0
PRE010	101	Sound	AT23.wav	1199176	0	2			0		other	0
PRE010	102	Picture	AT23.jpg	1227669	0	1	1599	2	0	next	hit	102
PRE010	102	Response	1	1229188	1519	1						
PRE010	104	Picture	B1 T21	1237266	0	1	5199	2	0	next	other	0
PRE010	105	Picture	OF08.jpg	1242465	0	1	29192	2	0	next	other	0
PRE010	106	Sound	OF08.wav	1242965	0	2			0		other	0
PRE010	107	Picture	OF08.jpg	1271657	0	1	5598	2	0	next	hit	107
PRE010	107	Response	1	1277149	5492	1						
PRE010	109	Picture	B1 T22	1285253	0	1	5199	2	0	next	other	0
PRE010	110	Picture	RS22.jpg	1290452	0	1	37390	2	0	next	other	0
PRE010	111	Sound	RS22.wav	1290952	0	2			0		other	0
PRE010	112	Picture	RS22.jpg	1327842	0	1	5198	2	0	next	hit	112
PRE010	112	Response	2	1332928	5086	1						
PRE010	114	Picture	B1 T23	1340638	0	1	5199	2	0	next	other	0
PRE010	115	Picture	AT24.jpg	1345837	0	1	27992	3	0	next	other	0
PRE010	116	Sound	AT24.wav	1346337	0	2			0		other	0
PRE010	117	Picture	AT24.jpg	1373829	0	2	9198	3	0	next	hit	117
PRE010	117	Response	2	1382834	9005	1						
PRE010	119	Picture	B1 T24	1391025	0	1	5199	2	0	next	other	0
PRE010	120	Picture	RS09.jpg	1396224	0	1	38589	2	0	next	other	0
PRE010	121	Sound	RS09.wav	1396724	0	2			0		other	0
PRE010	122	Picture	RS09.jpg	1434813	0	1	4199	2	0	next	hit	122
PRE010	122	Response	2	1438857	4044	1						
PRE010	124	Picture	B1 T25	1447010	0	1	5199	2	0	next	other	0
PRE010	125	Picture	AT05.jpg	1452209	0	1	26592	2	0	next	other	0
PRE010	126	Sound	AT05.wav	1452709	0	2			0		other	0
PRE010	127	Picture	AT05.jpg	1478801	0	1	11397	2	0	next	hit	127
PRE010	127	Response	1	1490097	11296	1						
PRE010	129	Picture	B1 T26	1497996	0	1	5199	2	0	next	other	0
PRE010	130	Picture	OF16.jpg	1503195	0	1	30192	2	0	next	other	0
