Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
TRAIN017	1	Response	3	6766732	6776172	1						
TRAIN017	2	Response	3	6779641	12824	1						
TRAIN017	4	Picture	B1 T1	6790810	0	2	15006	393	0	next	other	0
TRAIN017	5	Picture	TS09.jpg	6805816	0	391	40580	392	0	next	other	0
TRAIN017	6	Sound	TS09.wav	6806316	0	2			0		other	0
TRAIN017	7	Picture	TS09.jpg	6846396	0	1	53386	2	0	next	hit	7
TRAIN017	7	Response	1	6899600	53204	1						
TRAIN017	9	Video	Richtig	6904236	0	355			0		other	0
TRAIN017	11	Picture	B1 T2	6930574	0	1	15196	2	0	next	other	0
TRAIN017	12	Picture	TS25.jpg	6945770	0	1	38790	2	0	next	other	0
TRAIN017	13	Sound	TS25.wav	6946270	0	2			0		other	0
TRAIN017	14	Picture	TS25.jpg	6984560	0	1	49586	3	0	next	hit	13
TRAIN017	14	Response	2	7034131	49571	1						
TRAIN017	16	Video	Richtig	7038345	0	2			0		other	0
TRAIN017	18	Picture	B1 T3	7064538	0	2	15197	3	0	next	other	0
TRAIN017	19	Picture	TO06.jpg	7079735	0	1	38789	2	0	next	other	0
TRAIN017	20	Sound	TO06.wav	7080235	0	2			0		other	0
TRAIN017	21	Picture	TO06.jpg	7118524	0	1	39790	2	0	next	hit	19
TRAIN017	21	Response	2	7158267	39743	1						
TRAIN017	23	Video	Richtig	7161913	0	1			0		other	0
TRAIN017	25	Picture	B1 T4	7187906	0	1	15196	2	0	next	other	0
TRAIN017	26	Picture	TS08.jpg	7203102	0	1	38590	2	0	next	other	0
TRAIN017	27	Sound	TS08.wav	7203602	0	2			0		other	0
TRAIN017	28	Picture	TS08.jpg	7241692	0	1	44788	2	0	next	hit	25
TRAIN017	28	Response	1	7286332	44640	1						
TRAIN017	30	Video	Richtig	7290079	0	1			0		other	0
TRAIN017	32	Picture	B1 T5	7316472	0	1	15196	2	0	next	other	0
TRAIN017	33	Picture	TO25.jpg	7331668	0	1	38790	2	0	next	other	0
TRAIN017	34	Sound	TO25.wav	7332168	0	2			0		other	0
TRAIN017	35	Picture	TO25.jpg	7370458	0	1	13596	2	0	next	incorrect	31
TRAIN017	35	Response	1	7383925	13467	2						
TRAIN017	37	Video	Falsch	7388253	0	1			0		other	0
TRAIN017	39	Picture	B1 T6	7414446	0	1	15196	2	0	next	other	0
TRAIN017	40	Picture	TS23.jpg	7429642	0	1	38990	2	0	next	other	0
TRAIN017	41	Sound	TS23.wav	7430142	0	2			0		other	0
TRAIN017	42	Picture	TS23.jpg	7468632	0	1	11397	2	0	next	hit	37
TRAIN017	42	Response	2	7479893	11261	1						
TRAIN017	44	Video	Richtig	7484428	0	1			0		other	0
TRAIN017	46	Picture	B1 T7	7510021	0	1	15196	2	0	next	other	0
TRAIN017	47	Picture	TS29.jpg	7525217	0	1	38590	2	0	next	other	0
TRAIN017	48	Sound	TS29.wav	7525717	0	2			0		other	0
TRAIN017	49	Picture	TS29.jpg	7563807	0	1	22194	2	0	next	hit	43
TRAIN017	49	Response	2	7585845	22038	1						
TRAIN017	51	Video	Richtig	7589600	0	2			0		other	0
TRAIN017	53	Picture	B1 T8	7615793	0	2	15196	4	0	next	other	0
TRAIN017	54	Picture	TS19.jpg	7630989	0	2	39190	3	0	next	other	0
TRAIN017	55	Sound	TS19.wav	7631489	0	2			0		other	0
TRAIN017	56	Picture	TS19.jpg	7670179	0	1	40989	2	0	next	hit	49
TRAIN017	56	Response	2	7711041	40862	1						
TRAIN017	58	Video	Richtig	7715567	0	2			0		other	0
TRAIN017	60	Picture	B1 T9	7741760	0	1	15196	2	0	next	other	0
TRAIN017	61	Picture	TO05.jpg	7756956	0	1	38390	2	0	next	other	0
TRAIN017	62	Sound	TO05.wav	7757456	0	2			0		other	0
TRAIN017	63	Picture	TO05.jpg	7795346	0	1	38190	2	0	next	hit	55
TRAIN017	63	Response	1	7833520	38174	1						
TRAIN017	65	Video	Richtig	7837135	0	1			0		other	0
TRAIN017	67	Picture	B1 T10	7863128	0	1	15196	2	0	next	other	0
TRAIN017	68	Picture	TS28.jpg	7878324	0	1	38590	2	0	next	other	0
TRAIN017	69	Sound	TS28.wav	7878824	0	2			0		other	0
TRAIN017	70	Picture	TS28.jpg	7916914	0	1	36191	2	0	next	hit	61
TRAIN017	70	Response	1	7952932	36018	1						
TRAIN017	72	Video	Richtig	7957504	0	1			0		other	0
TRAIN017	74	Picture	B1 T11	7984297	0	1	15196	2	0	next	other	0
TRAIN017	75	Picture	TO04.jpg	7999493	0	1	38789	2	0	next	other	0
TRAIN017	76	Sound	TO04.wav	7999993	0	2			0		other	0
TRAIN017	77	Picture	TO04.jpg	8038282	0	1	21195	2	0	next	hit	67
TRAIN017	77	Response	2	8059364	21082	1						
TRAIN017	79	Video	Richtig	8063076	0	1			0		other	0
