Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
TRAIN010	1	Response	3	1895991	1905444	1						
TRAIN010	2	Response	3	1903079	6789	1						
TRAIN010	4	Picture	B1 T1	1914485	0	1	15006	392	0	next	other	0
TRAIN010	5	Picture	TS09.jpg	1929491	0	391	40579	392	0	next	other	0
TRAIN010	6	Sound	TS09.wav	1929991	0	2			0		other	0
TRAIN010	7	Picture	TS09.jpg	1970070	0	1	36390	2	0	next	incorrect	7
TRAIN010	7	Response	2	2006265	36195	1						
TRAIN010	9	Video	Falsch	2010459	0	1			0		other	0
TRAIN010	11	Picture	B1 T2	2036452	0	1	15196	2	0	next	other	0
TRAIN010	12	Picture	TS25.jpg	2051648	0	1	38790	2	0	next	other	0
TRAIN010	13	Sound	TS25.wav	2052148	0	2			0		other	0
TRAIN010	14	Picture	TS25.jpg	2090438	0	1	13596	2	0	next	incorrect	13
TRAIN010	14	Response	1	2103882	13444	1						
TRAIN010	16	Video	Falsch	2107633	0	1			0		other	0
TRAIN010	18	Picture	B1 T3	2133226	0	1	15196	2	0	next	other	0
TRAIN010	19	Picture	TO06.jpg	2148422	0	1	38790	2	0	next	other	0
TRAIN010	20	Sound	TO06.wav	2148922	0	2			0		other	0
TRAIN010	21	Picture	TO06.jpg	2187212	0	1	1200	2	0	next	hit	19
TRAIN010	21	Response	2	2188298	1086	1						
TRAIN010	23	Video	Richtig	2192211	0	1			0		other	0
TRAIN010	25	Picture	B1 T4	2218404	0	1	15196	2	0	next	other	0
TRAIN010	26	Picture	TS08.jpg	2233600	0	1	38589	2	0	next	other	0
TRAIN010	27	Sound	TS08.wav	2234100	0	2			0		other	0
TRAIN010	28	Picture	TS08.jpg	2272189	0	1	11997	2	0	next	incorrect	25
TRAIN010	28	Response	2	2284106	11917	1						
TRAIN010	30	Video	Falsch	2288385	0	1			0		other	0
TRAIN010	32	Picture	B1 T5	2314378	0	1	15196	2	0	next	other	0
TRAIN010	33	Picture	TO25.jpg	2329574	0	1	38590	2	0	next	other	0
TRAIN010	34	Sound	TO25.wav	2330074	0	2			0		other	0
TRAIN010	35	Picture	TO25.jpg	2368164	0	1	8597	2	0	next	hit	31
TRAIN010	35	Response	2	2376641	8477	1						
TRAIN010	37	Video	Richtig	2380760	0	2			0		other	0
TRAIN010	39	Picture	B1 T6	2406953	0	1	15196	2	0	next	other	0
TRAIN010	40	Picture	TS23.jpg	2422149	0	1	38990	2	0	next	other	0
TRAIN010	41	Sound	TS23.wav	2422649	0	2			0		other	0
TRAIN010	42	Picture	TS23.jpg	2461139	0	1	800	2	0	next	hit	37
TRAIN010	42	Response	2	2461914	775	1						
TRAIN010	44	Video	Richtig	2465538	0	1			0		other	0
TRAIN010	46	Picture	B1 T7	2491331	0	1	15196	2	0	next	other	0
TRAIN010	47	Picture	TS29.jpg	2506527	0	1	38589	2	0	next	other	0
TRAIN010	48	Sound	TS29.wav	2507027	0	2			0		other	0
TRAIN010	49	Picture	TS29.jpg	2545116	0	1	5399	2	0	next	hit	43
TRAIN010	49	Response	2	2550497	5381	1						
TRAIN010	51	Video	Richtig	2554114	0	1			0		other	0
TRAIN010	53	Picture	B1 T8	2580307	0	1	15196	2	0	next	other	0
TRAIN010	54	Picture	TS19.jpg	2595503	0	1	39189	2	0	next	other	0
TRAIN010	55	Sound	TS19.wav	2596003	0	2			0		other	0
TRAIN010	56	Picture	TS19.jpg	2634692	0	1	2600	2	0	next	incorrect	49
TRAIN010	56	Response	1	2637146	2454	1						
TRAIN010	58	Video	Falsch	2644090	0	1			0		other	0
TRAIN010	60	Picture	B1 T9	2670283	0	1	15196	2	0	next	other	0
TRAIN010	61	Picture	TO05.jpg	2685479	0	1	38390	2	0	next	other	0
TRAIN010	62	Sound	TO05.wav	2685979	0	2			0		other	0
TRAIN010	63	Picture	TO05.jpg	2723869	0	1	5198	2	0	next	hit	55
TRAIN010	63	Response	1	2728906	5037	1						
TRAIN010	65	Video	Richtig	2733266	0	1			0		other	0
TRAIN010	67	Picture	B1 T10	2759459	0	1	15196	2	0	next	other	0
TRAIN010	68	Picture	TS28.jpg	2774655	0	1	38590	2	0	next	other	0
TRAIN010	69	Sound	TS28.wav	2775155	0	2			0		other	0
TRAIN010	70	Picture	TS28.jpg	2813245	0	1	4998	2	0	next	incorrect	61
TRAIN010	70	Response	2	2818206	4961	1						
TRAIN010	72	Video	Falsch	2822442	0	1			0		other	0
TRAIN010	74	Picture	B1 T11	2848635	0	1	15196	2	0	next	other	0
TRAIN010	75	Picture	TO04.jpg	2863831	0	1	38790	2	0	next	other	0
TRAIN010	76	Sound	TO04.wav	2864331	0	2			0		other	0
TRAIN010	77	Picture	TO04.jpg	2902621	0	1	4399	2	0	next	incorrect	67
TRAIN010	77	Response	1	2906964	4343	1						
TRAIN010	79	Video	Falsch	2910419	0	1			0		other	0
TRAIN010	81	Picture	B1 T12	2936412	0	1	15196	2	0	next	other	0
TRAIN010	82	Picture	TO23.jpg	2951608	0	1	38789	2	0	next	other	0
TRAIN010	83	Sound	TO23.wav	2952108	0	2			0		other	0
TRAIN010	84	Picture	TO23.jpg	2990397	0	1	11597	2	0	next	incorrect	73
TRAIN010	84	Response	2	3001794	11397	1						
TRAIN010	86	Video	Falsch	3005993	0	1			0		other	0
TRAIN010	88	Picture	B1 T13	3032186	0	1	15196	2	0	next	other	0
TRAIN010	89	Picture	TO10.jpg	3047382	0	1	41189	2	0	next	other	0
TRAIN010	90	Sound	TO10.wav	3047882	0	2			0		other	0
TRAIN010	91	Picture	TO10.jpg	3088571	0	1	9398	2	0	next	incorrect	79
TRAIN010	91	Response	1	3097781	9210	1						
TRAIN010	93	Video	Falsch	3101368	0	1			0		other	0
TRAIN010	95	Picture	B1 T14	3127561	0	1	15196	2	0	next	other	0
TRAIN010	96	Picture	TS22.jpg	3142757	0	1	38989	2	0	next	other	0
TRAIN010	97	Sound	TS22.wav	3143257	0	2			0		other	0
TRAIN010	98	Picture	TS22.jpg	3181746	0	1	4399	2	0	next	incorrect	85
TRAIN010	98	Response	2	3186079	4333	1						
TRAIN010	100	Video	Falsch	3189544	0	1			0		other	0
TRAIN010	102	Picture	B1 T15	3215537	0	1	15196	2	0	next	other	0
TRAIN010	103	Picture	TS11.jpg	3230733	0	1	38390	2	0	next	other	0
TRAIN010	104	Sound	TS11.wav	3231233	0	2			0		other	0
TRAIN010	105	Picture	TS11.jpg	3269123	0	1	5598	2	0	next	hit	91
TRAIN010	105	Response	2	3274630	5507	1						
TRAIN010	107	Video	Richtig	3278920	0	1			0		other	0
TRAIN010	109	Picture	B1 T16	3305113	0	1	15196	2	0	next	other	0
TRAIN010	110	Picture	TO30.jpg	3320309	0	1	39590	2	0	next	other	0
TRAIN010	111	Sound	TO30.wav	3320809	0	2			0		other	0
TRAIN010	112	Picture	TO30.jpg	3359899	0	1	2399	2	0	next	hit	97
TRAIN010	112	Response	1	3362286	2387	1						
TRAIN010	114	Video	Richtig	3365897	0	1			0		other	0
TRAIN010	116	Picture	B1 T17	3392090	0	1	15196	2	0	next	other	0
TRAIN010	117	Picture	TO18.jpg	3407286	0	1	39589	2	0	next	other	0
TRAIN010	118	Sound	TO18.wav	3407786	0	2			0		other	0
TRAIN010	119	Picture	TO18.jpg	3446875	0	1	6599	2	0	next	hit	103
TRAIN010	119	Response	1	3453307	6432	2						
TRAIN010	121	Video	Richtig	3457872	0	2			0		other	0
TRAIN010	123	Picture	B1 T18	3483465	0	2	15196	3	0	next	other	0
TRAIN010	124	Picture	TO19.jpg	3498661	0	1	38990	2	0	next	other	0
TRAIN010	125	Sound	TO19.wav	3499161	0	2			0		other	0
TRAIN010	126	Picture	TO19.jpg	3537651	0	1	6198	2	0	next	hit	109
TRAIN010	126	Response	2	3543805	6154	1						
TRAIN010	128	Video	Richtig	3547448	0	2			0		other	0
TRAIN010	130	Picture	B1 T19	3573841	0	1	15196	2	0	next	other	0
TRAIN010	131	Picture	TS13.jpg	3589037	0	1	38790	2	0	next	other	0
TRAIN010	132	Sound	TS13.wav	3589537	0	2			0		other	0
TRAIN010	133	Picture	TS13.jpg	3627827	0	1	9397	2	0	next	incorrect	115
TRAIN010	133	Response	1	3637162	9335	1						
TRAIN010	135	Video	Falsch	3641423	0	1			0		other	0
TRAIN010	137	Picture	B1 T20	3667816	0	1	15196	2	0	next	other	0
TRAIN010	138	Picture	TO01.jpg	3683012	0	1	38590	2	0	next	other	0
TRAIN010	139	Sound	TO01.wav	3683512	0	2			0		other	0
TRAIN010	140	Picture	TO01.jpg	3721602	0	1	2799	2	0	next	incorrect	121
TRAIN010	140	Response	1	3724211	2609	1						
TRAIN010	142	Video	Falsch	3727800	0	1			0		other	0
TRAIN010	144	Picture	B1 T21	3753993	0	1	15196	2	0	next	other	0
TRAIN010	145	Picture	TO03.jpg	3769189	0	1	38990	2	0	next	other	0
TRAIN010	146	Sound	TO03.wav	3769689	0	2			0		other	0
TRAIN010	147	Picture	TO03.jpg	3808179	0	1	4399	2	0	next	incorrect	127
TRAIN010	147	Response	2	3812469	4290	1						
TRAIN010	149	Video	Falsch	3816776	0	2			0		other	0
TRAIN010	151	Picture	B1 T22	3842769	0	2	15196	3	0	next	other	0
TRAIN010	152	Picture	TO22.jpg	3857965	0	1	40390	2	0	next	other	0
TRAIN010	153	Sound	TO22.wav	3858465	0	2			0		other	0
TRAIN010	154	Picture	TO22.jpg	3898355	0	1	10597	2	0	next	incorrect	133
TRAIN010	154	Response	1	3908930	10575	1						
TRAIN010	156	Video	Falsch	3912351	0	1			0		other	0
TRAIN010	158	Picture	B1 T23	3938544	0	1	15196	2	0	next	other	0
TRAIN010	159	Picture	TS10.jpg	3953740	0	1	39589	2	0	next	other	0
TRAIN010	160	Sound	TS10.wav	3954240	0	2			0		other	0
TRAIN010	161	Picture	TS10.jpg	3993329	0	1	15596	2	0	next	hit	139
TRAIN010	161	Response	2	4008794	15465	1						
TRAIN010	163	Video	Richtig	4013524	0	1			0		other	0
TRAIN010	165	Picture	B1 T24	4039317	0	1	15196	2	0	next	other	0
TRAIN010	166	Picture	TO28.jpg	4054513	0	1	38789	3	0	next	other	0
TRAIN010	167	Sound	TO28.wav	4055013	0	2			0		other	0
TRAIN010	168	Picture	TO28.jpg	4093302	0	2	3400	3	0	next	incorrect	145
TRAIN010	168	Response	2	4096513	3211	1						
TRAIN010	170	Video	Falsch	4100900	0	2			0		other	0
TRAIN010	172	Picture	B1 T25	4127093	0	2	15196	3	0	next	other	0
TRAIN010	173	Picture	TS14.jpg	4142289	0	1	37590	2	0	next	other	0
TRAIN010	174	Sound	TS14.wav	4142789	0	2			0		other	0
TRAIN010	175	Picture	TS14.jpg	4179879	0	1	8398	2	0	next	incorrect	151
TRAIN010	175	Response	2	4188093	8214	1						
TRAIN010	177	Video	Falsch	4191676	0	1			0		other	0
TRAIN010	179	Picture	B1 T26	4217469	0	1	15196	2	0	next	other	0
TRAIN010	180	Picture	TS27.jpg	4232665	0	1	40589	2	0	next	other	0
TRAIN010	181	Sound	TS27.wav	4233165	0	2			0		other	0
TRAIN010	182	Picture	TS27.jpg	4273254	0	1	3399	3	0	next	hit	157
TRAIN010	182	Response	2	4276608	3354	1						
TRAIN010	184	Video	Richtig	4281052	0	1			0		other	0
TRAIN010	186	Picture	B1 T27	4307045	0	1	15196	2	0	next	other	0
TRAIN010	187	Picture	TO20.jpg	4322241	0	1	38790	2	0	next	other	0
TRAIN010	188	Sound	TO20.wav	4322741	0	2			0		other	0
TRAIN010	189	Picture	TO20.jpg	4361031	0	1	8798	2	0	next	incorrect	163
TRAIN010	189	Response	2	4369683	8652	1						
TRAIN010	191	Video	Falsch	4373628	0	1			0		other	0
TRAIN010	193	Picture	B1 T28	4399221	0	1	15196	2	0	next	other	0
TRAIN010	194	Picture	TO27.jpg	4414417	0	1	38789	2	0	next	other	0
