Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
TRAIN012	1	Response	3	10353972	10363413	1						
TRAIN012	2	Response	3	10410301	56299	1						
TRAIN012	4	Picture	B1 T1	10424184	0	1	15006	392	0	next	other	0
TRAIN012	5	Picture	TS09.jpg	10439190	0	391	40580	392	0	next	other	0
TRAIN012	6	Sound	TS09.wav	10439690	0	2			0		other	0
TRAIN012	7	Picture	TS09.jpg	10479770	0	1	24394	2	0	next	hit	7
TRAIN012	7	Response	1	10504150	24380	1						
TRAIN012	9	Video	Richtig	10508975	0	391			0		other	0
TRAIN012	11	Picture	B1 T2	10535356	0	1	15197	2	0	next	other	0
TRAIN012	12	Picture	TS25.jpg	10550553	0	1	38790	2	0	next	other	0
TRAIN012	13	Sound	TS25.wav	10551053	0	2			0		other	0
TRAIN012	14	Picture	TS25.jpg	10589343	0	1	29592	2	0	next	hit	13
TRAIN012	14	Response	2	10618879	29536	1						
TRAIN012	16	Video	Richtig	10623334	0	2			0		other	0
TRAIN012	18	Picture	B1 T3	10649328	0	1	15196	2	0	next	other	0
TRAIN012	19	Picture	TO06.jpg	10664524	0	1	38790	2	0	next	other	0
TRAIN012	20	Sound	TO06.wav	10665024	0	2			0		other	0
TRAIN012	21	Picture	TO06.jpg	10703314	0	1	15396	2	0	next	hit	19
TRAIN012	21	Response	2	10718563	15249	1						
TRAIN012	23	Video	Richtig	10722309	0	2			0		other	0
TRAIN012	25	Picture	B1 T4	10748103	0	1	15196	2	0	next	other	0
TRAIN012	26	Picture	TS08.jpg	10763299	0	1	38591	2	0	next	other	0
TRAIN012	27	Sound	TS08.wav	10763799	0	2			0		other	0
TRAIN012	28	Picture	TS08.jpg	10801890	0	1	49987	2	0	next	hit	25
TRAIN012	28	Response	1	10851704	49814	1						
TRAIN012	30	Video	Richtig	10855476	0	1			0		other	0
TRAIN012	32	Picture	B1 T5	10881670	0	1	15196	2	0	next	other	0
TRAIN012	33	Picture	TO25.jpg	10896866	0	1	38590	2	0	next	other	0
TRAIN012	34	Sound	TO25.wav	10897366	0	2			0		other	0
TRAIN012	35	Picture	TO25.jpg	10935456	0	1	51187	2	0	next	incorrect	31
TRAIN012	35	Response	1	10986464	51008	1						
TRAIN012	37	Video	Falsch	10993841	0	2			0		other	0
TRAIN012	39	Picture	B1 T6	11020435	0	1	15196	2	0	next	other	0
TRAIN012	40	Picture	TS23.jpg	11035631	0	1	38990	2	0	next	other	0
TRAIN012	41	Sound	TS23.wav	11036131	0	2			0		other	0
TRAIN012	42	Picture	TS23.jpg	11074621	0	1	54387	2	0	next	hit	37
TRAIN012	42	Response	2	11128973	54352	1						
TRAIN012	44	Video	Richtig	11136206	0	1			0		other	0
TRAIN012	46	Picture	B1 T7	11162199	0	1	15196	2	0	next	other	0
TRAIN012	47	Picture	TS29.jpg	11177395	0	1	38591	2	0	next	other	0
TRAIN012	48	Sound	TS29.wav	11177895	0	2			0		other	0
TRAIN012	49	Picture	TS29.jpg	11215986	0	1	20395	2	0	next	hit	43
TRAIN012	49	Response	2	11236288	20302	1						
TRAIN012	51	Video	Richtig	11243579	0	1			0		other	0
TRAIN012	53	Picture	B1 T8	11269772	0	1	15196	2	0	next	other	0
TRAIN012	54	Picture	TS19.jpg	11284968	0	1	39191	2	0	next	other	0
TRAIN012	55	Sound	TS19.wav	11285468	0	2			0		other	0
TRAIN012	56	Picture	TS19.jpg	11324159	0	1	50987	2	0	next	hit	49
TRAIN012	56	Response	2	11374967	50808	1						
TRAIN012	58	Video	Richtig	11378745	0	1			0		other	0
TRAIN012	60	Picture	B1 T9	11407938	0	1	15196	2	0	next	other	0
TRAIN012	61	Picture	TO05.jpg	11423134	0	1	38390	2	0	next	other	0
TRAIN012	62	Sound	TO05.wav	11423634	0	2			0		other	0
TRAIN012	63	Picture	TO05.jpg	11461524	0	1	70782	3	0	next	hit	55
TRAIN012	63	Response	1	11532134	70610	1						
TRAIN012	65	Video	Richtig	11535906	0	1			0		other	0
TRAIN012	67	Picture	B1 T10	11564898	0	1	15196	3	0	next	other	0
TRAIN012	68	Picture	TS28.jpg	11580094	0	2	38591	3	0	next	other	0
TRAIN012	69	Sound	TS28.wav	11580594	0	2			0		other	0
TRAIN012	70	Picture	TS28.jpg	11618685	0	1	29592	2	0	next	hit	61
TRAIN012	70	Response	1	11648089	29404	1						
TRAIN012	72	Video	Richtig	11655676	0	1			0		other	0
TRAIN012	74	Picture	B1 T11	11682269	0	1	15196	2	0	next	other	0
TRAIN012	75	Picture	TO04.jpg	11697465	0	1	38790	2	0	next	other	0
TRAIN012	76	Sound	TO04.wav	11697965	0	2			0		other	0
TRAIN012	77	Picture	TO04.jpg	11736255	0	1	42190	2	0	next	hit	67
TRAIN012	77	Response	2	11778390	42135	1						
TRAIN012	79	Video	Richtig	11782244	0	1			0		other	0
TRAIN012	81	Picture	B1 T12	11811437	0	1	15196	2	0	next	other	0
TRAIN012	82	Picture	TO23.jpg	11826633	0	1	38790	2	0	next	other	0
TRAIN012	83	Sound	TO23.wav	11827133	0	2			0		other	0
TRAIN012	84	Picture	TO23.jpg	11865423	0	1	25594	2	0	next	hit	73
TRAIN012	84	Response	1	11890891	25468	1						
TRAIN012	86	Video	Richtig	11894816	0	1			0		other	0
TRAIN012	88	Picture	B1 T13	11921009	0	1	15196	2	0	next	other	0
TRAIN012	89	Picture	TO10.jpg	11936205	0	1	41190	2	0	next	other	0
TRAIN012	90	Sound	TO10.wav	11936705	0	2			0		other	0
TRAIN012	91	Picture	TO10.jpg	11977395	0	1	14396	2	0	next	hit	79
TRAIN012	91	Response	2	11991732	14337	1						
TRAIN012	93	Video	Richtig	11995590	0	1			0		other	0
TRAIN012	95	Picture	B1 T14	12021184	0	1	15196	2	0	next	other	0
TRAIN012	96	Picture	TS22.jpg	12036380	0	1	38990	2	0	next	other	0
TRAIN012	97	Sound	TS22.wav	12036880	0	2			0		other	0
TRAIN012	98	Picture	TS22.jpg	12075370	0	1	80980	2	0	next	incorrect	85
TRAIN012	98	Response	2	12156203	80833	1						
TRAIN012	100	Video	Falsch	12163548	0	1			0		other	0
TRAIN012	102	Picture	B1 T15	12189742	0	1	15196	2	0	next	other	0
TRAIN012	103	Picture	TS11.jpg	12204938	0	1	38390	2	0	next	other	0
TRAIN012	104	Sound	TS11.wav	12205438	0	2			0		other	0
TRAIN012	105	Picture	TS11.jpg	12243328	0	1	14797	2	0	next	hit	91
TRAIN012	105	Response	2	12258102	14774	1						
TRAIN012	107	Video	Richtig	12262324	0	1			0		other	0
TRAIN012	109	Picture	B1 T16	12288717	0	1	15196	2	0	next	other	0
TRAIN012	110	Picture	TO30.jpg	12303913	0	1	39590	2	0	next	other	0
TRAIN012	111	Sound	TO30.wav	12304413	0	2			0		other	0
TRAIN012	112	Picture	TO30.jpg	12343503	0	1	59185	2	0	next	hit	97
TRAIN012	112	Response	1	12402517	59014	1						
TRAIN012	114	Video	Richtig	12406287	0	2			0		other	0
TRAIN012	116	Picture	B1 T17	12435280	0	1	15196	2	0	next	other	0
TRAIN012	117	Picture	TO18.jpg	12450476	0	1	39590	2	0	next	other	0
TRAIN012	118	Sound	TO18.wav	12450976	0	2			0		other	0
TRAIN012	119	Picture	TO18.jpg	12490066	0	1	42790	2	0	next	hit	103
TRAIN012	119	Response	1	12532668	42602	1						
TRAIN012	121	Video	Richtig	12540054	0	1			0		other	0
TRAIN012	123	Picture	B1 T18	12565647	0	2	15197	3	0	next	other	0
TRAIN012	124	Picture	TO19.jpg	12580844	0	1	39190	2	0	next	other	0
TRAIN012	125	Sound	TO19.wav	12581344	0	2			0		other	0
TRAIN012	126	Picture	TO19.jpg	12620034	0	1	71782	2	0	next	hit	109
TRAIN012	126	Response	2	12691612	71578	1						
TRAIN012	128	Video	Richtig	12695415	0	1			0		other	0
TRAIN012	130	Picture	B1 T19	12724608	0	1	15196	2	0	next	other	0
TRAIN012	131	Picture	TS13.jpg	12739804	0	1	38790	2	0	next	other	0
TRAIN012	132	Sound	TS13.wav	12740304	0	2			0		other	0
