Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
TRAIN019	1	Response	3	4104608	4112912	1						
TRAIN019	2	Response	3	4217030	112313	1						
TRAIN019	4	Picture	B1 T1	4230884	0	1	15006	392	0	next	other	0
TRAIN019	5	Picture	TS09.jpg	4245890	0	391	40579	392	0	next	other	0
TRAIN019	6	Sound	TS09.wav	4246390	0	2			0		other	0
TRAIN019	7	Picture	TS09.jpg	4286469	0	1	61784	2	0	next	incorrect	7
TRAIN019	7	Response	2	4348218	61749	1						
TRAIN019	9	Video	Falsch	4355251	0	27			0		other	0
TRAIN019	11	Picture	B1 T2	4381044	0	1	15196	2	0	next	other	0
TRAIN019	12	Picture	TS25.jpg	4396240	0	1	38790	2	0	next	other	0
TRAIN019	13	Sound	TS25.wav	4396740	0	2			0		other	0
TRAIN019	14	Picture	TS25.jpg	4435030	0	1	30792	2	0	next	incorrect	13
TRAIN019	14	Response	1	4465809	30779	1						
TRAIN019	16	Video	Falsch	4469421	0	1			0		other	0
TRAIN019	18	Picture	B1 T3	4495614	0	1	15196	2	0	next	other	0
TRAIN019	19	Picture	TO06.jpg	4510810	0	1	38790	2	0	next	other	0
TRAIN019	20	Sound	TO06.wav	4511310	0	2			0		other	0
TRAIN019	21	Picture	TO06.jpg	4549600	0	1	9997	2	0	next	incorrect	19
TRAIN019	21	Response	1	4559586	9986	1						
TRAIN019	23	Video	Falsch	4563796	0	1			0		other	0
TRAIN019	25	Picture	B1 T4	4589989	0	1	15196	2	0	next	other	0
TRAIN019	26	Picture	TS08.jpg	4605185	0	1	38590	2	0	next	other	0
TRAIN019	27	Sound	TS08.wav	4605685	0	2			0		other	0
TRAIN019	28	Picture	TS08.jpg	4643775	0	1	37590	2	0	next	incorrect	25
TRAIN019	28	Response	2	4681341	37566	1						
TRAIN019	30	Video	Falsch	4685564	0	1			0		other	0
TRAIN019	32	Picture	B1 T5	4711957	0	1	15196	2	0	next	other	0
TRAIN019	33	Picture	TO25.jpg	4727153	0	1	38790	2	0	next	other	0
TRAIN019	34	Sound	TO25.wav	4727653	0	2			0		other	0
TRAIN019	35	Picture	TO25.jpg	4765943	0	1	23394	2	0	next	hit	31
TRAIN019	35	Response	2	4789127	23184	1						
TRAIN019	37	Video	Richtig	4793136	0	1			0		other	0
TRAIN019	39	Picture	B1 T6	4819329	0	1	15196	2	0	next	other	0
TRAIN019	40	Picture	TS23.jpg	4834525	0	1	39190	2	0	next	other	0
TRAIN019	41	Sound	TS23.wav	4835025	0	2			0		other	0
TRAIN019	42	Picture	TS23.jpg	4873715	0	1	14796	2	0	next	hit	37
TRAIN019	42	Response	2	4888301	14586	1						
TRAIN019	44	Video	Richtig	4892310	0	1			0		other	0
TRAIN019	46	Picture	B1 T7	4918303	0	1	15196	2	0	next	other	0
TRAIN019	47	Picture	TS29.jpg	4933499	0	1	38590	2	0	next	other	0
TRAIN019	48	Sound	TS29.wav	4933999	0	2			0		other	0
TRAIN019	49	Picture	TS29.jpg	4972089	0	1	21794	2	0	next	incorrect	43
TRAIN019	49	Response	1	4993682	21593	1						
TRAIN019	51	Video	Falsch	4998082	0	2			0		other	0
TRAIN019	53	Picture	B1 T8	5023675	0	1	15196	2	0	next	other	0
TRAIN019	54	Picture	TS19.jpg	5038871	0	1	39190	2	0	next	other	0
TRAIN019	55	Sound	TS19.wav	5039371	0	2			0		other	0
TRAIN019	56	Picture	TS19.jpg	5078061	0	1	19995	2	0	next	incorrect	49
TRAIN019	56	Response	1	5097941	19880	1						
TRAIN019	58	Video	Falsch	5102255	0	1			0		other	0
TRAIN019	60	Picture	B1 T9	5128048	0	1	15196	2	0	next	other	0
TRAIN019	61	Picture	TO05.jpg	5143244	0	1	38390	2	0	next	other	0
TRAIN019	62	Sound	TO05.wav	5143744	0	2			0		other	0
TRAIN019	63	Picture	TO05.jpg	5181634	0	1	17595	2	0	next	hit	55
TRAIN019	63	Response	1	5199022	17388	1						
TRAIN019	65	Video	Richtig	5203228	0	1			0		other	0
TRAIN019	67	Picture	B1 T10	5228821	0	1	15196	2	0	next	other	0
TRAIN019	68	Picture	TS28.jpg	5244017	0	1	38590	2	0	next	other	0
TRAIN019	69	Sound	TS28.wav	5244517	0	2			0		other	0
TRAIN019	70	Picture	TS28.jpg	5282607	0	1	3799	2	0	next	incorrect	61
TRAIN019	70	Response	2	5286317	3710	1						
TRAIN019	72	Video	Falsch	5290405	0	1			0		other	0
TRAIN019	74	Picture	B1 T11	5316598	0	1	15196	2	0	next	other	0
TRAIN019	75	Picture	TO04.jpg	5331794	0	1	38790	2	0	next	other	0
TRAIN019	76	Sound	TO04.wav	5332294	0	2			0		other	0
TRAIN019	77	Picture	TO04.jpg	5370584	0	1	4199	2	0	next	incorrect	67
TRAIN019	77	Response	1	5374752	4168	1						
TRAIN019	79	Video	Falsch	5378382	0	1			0		other	0
TRAIN019	81	Picture	B1 T12	5404375	0	1	15196	2	0	next	other	0
TRAIN019	82	Picture	TO23.jpg	5419571	0	1	38790	2	0	next	other	0
TRAIN019	83	Sound	TO23.wav	5420071	0	2			0		other	0
TRAIN019	84	Picture	TO23.jpg	5458361	0	1	40189	2	0	next	hit	73
