Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
TRAIN004	1	Response	3	1508887	1518277	1						
TRAIN004	2	Response	3	1512616	3623	2						
TRAIN004	4	Picture	B1 T1	1524189	0	1	15006	392	0	next	other	0
TRAIN004	5	Picture	TS09.jpg	1539195	0	391	40579	392	0	next	other	0
TRAIN004	6	Sound	TS09.wav	1539695	0	2			0		other	0
TRAIN004	7	Picture	TS09.jpg	1579774	0	1	6999	2	0	next	hit	7
TRAIN004	7	Response	1	1586737	6963	1						
TRAIN004	9	Video	Richtig	1597322	0	654			0		other	0
TRAIN004	11	Picture	B1 T2	1623763	0	1	15196	2	0	next	other	0
TRAIN004	12	Picture	TS25.jpg	1638959	0	1	38789	2	0	next	other	0
TRAIN004	13	Sound	TS25.wav	1639459	0	2			0		other	0
TRAIN004	14	Picture	TS25.jpg	1677748	0	1	17196	2	0	next	incorrect	13
TRAIN004	14	Response	1	1694810	17062	1						
TRAIN004	16	Video	Falsch	1699143	0	1			0		other	0
TRAIN004	18	Picture	B1 T3	1726135	0	1	15196	2	0	next	other	0
TRAIN004	19	Picture	TO06.jpg	1741331	0	1	38790	2	0	next	other	0
TRAIN004	20	Sound	TO06.wav	1741831	0	2			0		other	0
TRAIN004	21	Picture	TO06.jpg	1780121	0	1	8398	2	0	next	incorrect	19
TRAIN004	21	Response	1	1788358	8237	1						
TRAIN004	23	Video	Falsch	1792718	0	1			0		other	0
TRAIN004	25	Picture	B1 T4	1818910	0	2	15196	3	0	next	other	0
TRAIN004	26	Picture	TS08.jpg	1834106	0	1	38590	2	0	next	other	0
TRAIN004	27	Sound	TS08.wav	1834606	0	2			0		other	0
TRAIN004	28	Picture	TS08.jpg	1872696	0	1	34991	2	0	next	incorrect	25
TRAIN004	28	Response	2	1907628	34932	1						
TRAIN004	30	Video	Falsch	1911886	0	1			0		other	0
TRAIN004	32	Picture	B1 T5	1937879	0	1	15196	2	0	next	other	0
TRAIN004	33	Picture	TO25.jpg	1953075	0	1	38589	2	0	next	other	0
TRAIN004	34	Sound	TO25.wav	1953575	0	2			0		other	0
TRAIN004	35	Picture	TO25.jpg	1991664	0	1	5799	2	0	next	incorrect	31
TRAIN004	35	Response	1	1997280	5616	1						
TRAIN004	37	Video	Falsch	2000862	0	1			0		other	0
TRAIN004	39	Picture	B1 T6	2027255	0	1	15196	2	0	next	other	0
TRAIN004	40	Picture	TS23.jpg	2042451	0	1	39189	2	0	next	other	0
TRAIN004	41	Sound	TS23.wav	2042951	0	2			0		other	0
TRAIN004	42	Picture	TS23.jpg	2081640	0	1	26993	2	0	next	incorrect	37
TRAIN004	42	Response	1	2108429	26789	1						
TRAIN004	44	Video	Falsch	2113032	0	1			0		other	0
TRAIN004	46	Picture	B1 T7	2139225	0	1	15196	2	0	next	other	0
TRAIN004	47	Picture	TS29.jpg	2154421	0	1	38590	2	0	next	other	0
TRAIN004	48	Sound	TS29.wav	2154921	0	2			0		other	0
TRAIN004	49	Picture	TS29.jpg	2193011	0	1	17195	2	0	next	incorrect	43
TRAIN004	49	Response	1	2210121	17110	1						
TRAIN004	51	Video	Falsch	2214605	0	1			0		other	0
TRAIN004	53	Picture	B1 T8	2240798	0	1	15196	2	0	next	other	0
TRAIN004	54	Picture	TS19.jpg	2255994	0	1	39189	2	0	next	other	0
