Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
TRAIN015	1	Response	1	55072	64798	1						
TRAIN015	1	Response	1	72539	82265	1						
TRAIN015	1	Response	1	91487	101213	1						
TRAIN015	1	Response	1	100957	110683	1						
TRAIN015	1	Response	1	106172	115898	1						
TRAIN015	1	Response	3	108880	118606	1						
TRAIN015	2	Response	1	109995	1027	1						
TRAIN015	2	Response	3	113345	4377	1						
TRAIN015	4	Picture	B1 T1	124564	0	1	15006	392	0	next	other	0
TRAIN015	5	Picture	TS09.jpg	139570	0	391	40779	392	0	next	other	0
TRAIN015	6	Sound	TS09.wav	140070	0	2			0		other	0
TRAIN015	7	Picture	TS09.jpg	180349	0	1	39390	2	0	next	hit	13
TRAIN015	7	Response	1	219593	39244	1						
TRAIN015	9	Video	Richtig	227516	0	422			0		other	0
TRAIN015	11	Picture	B1 T2	253530	0	1	15196	2	0	next	other	0
TRAIN015	12	Picture	TS25.jpg	268726	0	1	38790	2	0	next	other	0
TRAIN015	13	Sound	TS25.wav	269226	0	2			0		other	0
TRAIN015	14	Picture	TS25.jpg	307516	0	1	19395	2	0	next	hit	19
TRAIN015	14	Response	2	326869	19353	1						
TRAIN015	16	Video	Richtig	331510	0	1			0		other	0
TRAIN015	18	Picture	B1 T3	357103	0	1	15196	2	0	next	other	0
TRAIN015	19	Picture	TO06.jpg	372299	0	1	38790	2	0	next	other	0
TRAIN015	20	Sound	TO06.wav	372799	0	2			0		other	0
TRAIN015	21	Picture	TO06.jpg	411089	0	1	5598	2	0	next	hit	25
TRAIN015	21	Response	2	416515	5426	1						
TRAIN015	23	Video	Richtig	420686	0	1			0		other	0
TRAIN015	25	Picture	B1 T4	447079	0	1	15196	2	0	next	other	0
TRAIN015	26	Picture	TS08.jpg	462275	0	1	38590	2	0	next	other	0
TRAIN015	27	Sound	TS08.wav	462775	0	2			0		other	0
TRAIN015	28	Picture	TS08.jpg	500865	0	1	2799	2	0	next	hit	31
TRAIN015	28	Response	1	503596	2731	1						
TRAIN015	30	Video	Richtig	508463	0	2			0		other	0
TRAIN015	32	Picture	B1 T5	534256	0	1	15196	2	0	next	other	0
TRAIN015	33	Picture	TO25.jpg	549452	0	1	38590	2	0	next	other	0
TRAIN015	34	Sound	TO25.wav	549952	0	2			0		other	0
TRAIN015	35	Picture	TO25.jpg	588042	0	1	17595	3	0	next	incorrect	37
TRAIN015	35	Response	1	605467	17425	1						
TRAIN015	37	Video	Falsch	609836	0	2			0		other	0
TRAIN015	39	Picture	B1 T6	635830	0	1	15196	2	0	next	other	0
TRAIN015	40	Picture	TS23.jpg	651026	0	1	38989	2	0	next	other	0
TRAIN015	41	Sound	TS23.wav	651526	0	2			0		other	0
TRAIN015	42	Picture	TS23.jpg	690015	0	1	7398	2	0	next	hit	43
TRAIN015	42	Response	2	697365	7350	1						
TRAIN015	44	Video	Richtig	701812	0	1			0		other	0
TRAIN015	46	Picture	B1 T7	727805	0	1	15196	2	0	next	other	0
TRAIN015	47	Picture	TS29.jpg	743001	0	1	38590	2	0	next	other	0
TRAIN015	48	Sound	TS29.wav	743501	0	2			0		other	0
TRAIN015	49	Picture	TS29.jpg	781591	0	1	25993	2	0	next	hit	49
TRAIN015	49	Response	2	807494	25903	1						
TRAIN015	51	Video	Richtig	811183	0	2			0		other	0
TRAIN015	53	Picture	B1 T8	836977	0	1	15196	2	0	next	other	0
TRAIN015	54	Picture	TS19.jpg	852173	0	1	39189	2	0	next	other	0
TRAIN015	55	Sound	TS19.wav	852673	0	2			0		other	0
TRAIN015	56	Picture	TS19.jpg	891362	0	1	5199	2	0	next	hit	55
TRAIN015	56	Response	2	896415	5053	1						
TRAIN015	58	Video	Richtig	900960	0	1			0		other	0
TRAIN015	60	Picture	B1 T9	927353	0	1	15196	2	0	next	other	0
TRAIN015	61	Picture	TO05.jpg	942549	0	1	38390	2	0	next	other	0
TRAIN015	62	Sound	TO05.wav	943049	0	2			0		other	0
TRAIN015	63	Picture	TO05.jpg	980939	0	1	1399	2	0	next	incorrect	61
TRAIN015	63	Response	2	982285	1346	1						
TRAIN015	65	Video	Falsch	986537	0	1			0		other	0
TRAIN015	67	Picture	B1 T10	1012530	0	2	15196	3	0	next	other	0
TRAIN015	68	Picture	TS28.jpg	1027726	0	1	38590	2	0	next	other	0
TRAIN015	69	Sound	TS28.wav	1028226	0	2			0		other	0
TRAIN015	70	Picture	TS28.jpg	1066316	0	1	9998	2	0	next	hit	67
TRAIN015	70	Response	1	1076282	9966	1						
TRAIN015	72	Video	Richtig	1080513	0	1			0		other	0
TRAIN015	74	Picture	B1 T11	1106906	0	1	15196	2	0	next	other	0
TRAIN015	75	Picture	TO04.jpg	1122102	0	1	38789	2	0	next	other	0
TRAIN015	76	Sound	TO04.wav	1122602	0	2			0		other	0
TRAIN015	77	Picture	TO04.jpg	1160891	0	1	11197	3	0	next	hit	73
TRAIN015	77	Response	2	1172059	11168	1						
TRAIN015	79	Video	Richtig	1176089	0	1			0		other	0
TRAIN015	81	Picture	B1 T12	1201881	0	1	15196	2	0	next	other	0
TRAIN015	82	Picture	TO23.jpg	1217077	0	1	38789	2	0	next	other	0
TRAIN015	83	Sound	TO23.wav	1217577	0	2			0		other	0
