Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
TRAIN016	1	Response	3	2179994	2189244	1						
TRAIN016	2	Response	3	2183186	2563	1						
TRAIN016	4	Picture	B1 T1	2194819	0	2	15006	393	0	next	other	0
TRAIN016	5	Picture	TS09.jpg	2209825	0	391	40780	392	0	next	other	0
TRAIN016	6	Sound	TS09.wav	2210325	0	3			0		other	0
TRAIN016	7	Picture	TS09.jpg	2250605	0	1	66182	2	0	next	incorrect	7
TRAIN016	7	Response	2	2316664	66059	1						
TRAIN016	9	Video	Falsch	2320586	0	2			0		other	0
TRAIN016	11	Picture	B1 T2	2346779	0	2	15196	4	0	next	other	0
TRAIN016	12	Picture	TS25.jpg	2361975	0	2	38790	3	0	next	other	0
TRAIN016	13	Sound	TS25.wav	2362475	0	2			0		other	0
TRAIN016	14	Picture	TS25.jpg	2400765	0	1	10398	2	0	next	hit	13
TRAIN016	14	Response	2	2411050	10285	1						
TRAIN016	16	Video	Richtig	2415161	0	2			0		other	0
TRAIN016	18	Picture	B1 T3	2440755	0	1	15196	2	0	next	other	0
TRAIN016	19	Picture	TO06.jpg	2455951	0	1	38790	2	0	next	other	0
TRAIN016	20	Sound	TO06.wav	2456451	0	2			0		other	0
TRAIN016	21	Picture	TO06.jpg	2494741	0	1	7598	2	0	next	hit	19
TRAIN016	21	Response	2	2502305	7564	1						
TRAIN016	23	Video	Richtig	2506937	0	2			0		other	0
TRAIN016	25	Picture	B1 T4	2532531	0	1	15196	2	0	next	other	0
TRAIN016	26	Picture	TS08.jpg	2547727	0	1	38589	3	0	next	other	0
TRAIN016	27	Sound	TS08.wav	2548227	0	2			0		other	0
TRAIN016	28	Picture	TS08.jpg	2586316	0	2	6999	3	0	next	incorrect	25
TRAIN016	28	Response	2	2593239	6923	1						
TRAIN016	30	Video	Falsch	2597314	0	1			0		other	0
TRAIN016	32	Picture	B1 T5	2623307	0	1	15196	2	0	next	other	0
TRAIN016	33	Picture	TO25.jpg	2638503	0	1	38590	2	0	next	other	0
TRAIN016	34	Sound	TO25.wav	2639003	0	2			0		other	0
TRAIN016	35	Picture	TO25.jpg	2677093	0	1	6198	2	0	next	hit	31
TRAIN016	35	Response	2	2683266	6173	1						
TRAIN016	37	Video	Richtig	2687490	0	1			0		other	0
TRAIN016	39	Picture	B1 T6	2713683	0	1	15196	2	0	next	other	0
TRAIN016	40	Picture	TS23.jpg	2728879	0	1	38990	2	0	next	other	0
TRAIN016	41	Sound	TS23.wav	2729379	0	2			0		other	0
TRAIN016	42	Picture	TS23.jpg	2767869	0	1	6198	2	0	next	hit	37
TRAIN016	42	Response	2	2773976	6107	1						
TRAIN016	44	Video	Richtig	2777666	0	1			0		other	0
TRAIN016	46	Picture	B1 T7	2803659	0	1	15196	2	0	next	other	0
TRAIN016	47	Picture	TS29.jpg	2818855	0	1	38590	2	0	next	other	0
TRAIN016	48	Sound	TS29.wav	2819355	0	2			0		other	0
TRAIN016	49	Picture	TS29.jpg	2857445	0	1	1200	2	0	next	hit	43
TRAIN016	49	Response	2	2858477	1032	1						
TRAIN016	51	Video	Richtig	2862244	0	1			0		other	0
TRAIN016	53	Picture	B1 T8	2888237	0	1	15196	2	0	next	other	0
TRAIN016	54	Picture	TS19.jpg	2903433	0	1	39190	2	0	next	other	0
TRAIN016	55	Sound	TS19.wav	2903933	0	2			0		other	0
TRAIN016	56	Picture	TS19.jpg	2942623	0	1	24793	2	0	next	hit	49
TRAIN016	56	Response	2	2967383	24760	1						
TRAIN016	58	Video	Richtig	2971015	0	1			0		other	0
TRAIN016	60	Picture	B1 T9	2997208	0	1	15196	2	0	next	other	0
TRAIN016	61	Picture	TO05.jpg	3012404	0	1	38390	2	0	next	other	0
TRAIN016	62	Sound	TO05.wav	3012904	0	2			0		other	0
TRAIN016	63	Picture	TO05.jpg	3050794	0	1	19395	2	0	next	incorrect	55
TRAIN016	63	Response	2	3070053	19259	1						
TRAIN016	65	Video	Falsch	3074588	0	1			0		other	0
TRAIN016	67	Picture	B1 T10	3100381	0	1	15196	2	0	next	other	0
TRAIN016	68	Picture	TS28.jpg	3115577	0	1	38590	2	0	next	other	0
TRAIN016	69	Sound	TS28.wav	3116077	0	2			0		other	0
TRAIN016	70	Picture	TS28.jpg	3154167	0	1	2000	2	0	next	incorrect	61
TRAIN016	70	Response	2	3156052	1885	1						
TRAIN016	72	Video	Falsch	3160166	0	1			0		other	0
TRAIN016	74	Picture	B1 T11	3185759	0	1	15196	2	0	next	other	0
TRAIN016	75	Picture	TO04.jpg	3200955	0	1	38790	2	0	next	other	0
TRAIN016	76	Sound	TO04.wav	3201455	0	2			0		other	0
TRAIN016	77	Picture	TO04.jpg	3239745	0	1	12196	2	0	next	hit	67
TRAIN016	77	Response	2	3251919	12174	1						
TRAIN016	79	Video	Richtig	3255940	0	2			0		other	0
TRAIN016	81	Picture	B1 T12	3282133	0	1	15196	2	0	next	other	0
TRAIN016	82	Picture	TO23.jpg	3297329	0	1	38790	2	0	next	other	0
TRAIN016	83	Sound	TO23.wav	3297829	0	2			0		other	0
TRAIN016	84	Picture	TO23.jpg	3336119	0	1	31392	2	0	next	incorrect	73
TRAIN016	84	Response	2	3367365	31246	1						
TRAIN016	86	Video	Falsch	3371710	0	1			0		other	0
TRAIN016	88	Picture	B1 T13	3397903	0	1	15196	2	0	next	other	0
TRAIN016	89	Picture	TO10.jpg	3413099	0	1	41189	2	0	next	other	0
TRAIN016	90	Sound	TO10.wav	3413599	0	2			0		other	0
TRAIN016	91	Picture	TO10.jpg	3454288	0	1	400	2	0	next	hit	79
TRAIN016	91	Response	2	3454635	347	1						
TRAIN016	93	Video	Richtig	3459087	0	1			0		other	0
TRAIN016	95	Picture	B1 T14	3485280	0	1	15196	2	0	next	other	0
TRAIN016	96	Picture	TS22.jpg	3500476	0	1	38990	2	0	next	other	0
TRAIN016	97	Sound	TS22.wav	3500976	0	2			0		other	0
TRAIN016	98	Picture	TS22.jpg	3539466	0	1	8198	2	0	next	incorrect	85
TRAIN016	98	Response	2	3547583	8117	1						
TRAIN016	100	Video	Falsch	3551663	0	1			0		other	0
TRAIN016	102	Picture	B1 T15	3577656	0	1	15196	2	0	next	other	0
TRAIN016	103	Picture	TS11.jpg	3592852	0	1	38390	2	0	next	other	0
TRAIN016	104	Sound	TS11.wav	3593352	0	2			0		other	0
TRAIN016	105	Picture	TS11.jpg	3631242	0	1	66782	2	0	next	hit	91
TRAIN016	105	Response	2	3697984	66742	1						
TRAIN016	107	Video	Richtig	3702023	0	1			0		other	0
TRAIN016	109	Picture	B1 T16	3728216	0	1	15196	2	0	next	other	0
TRAIN016	110	Picture	TO30.jpg	3743412	0	1	39590	2	0	next	other	0
TRAIN016	111	Sound	TO30.wav	3743912	0	2			0		other	0
TRAIN016	112	Picture	TO30.jpg	3783002	0	1	72781	2	0	next	incorrect	97
TRAIN016	112	Response	2	3855667	72665	1						
TRAIN016	114	Video	Falsch	3859782	0	1			0		other	0
TRAIN016	116	Picture	B1 T17	3885375	0	1	15196	2	0	next	other	0
TRAIN016	117	Picture	TO18.jpg	3900571	0	1	39589	2	0	next	other	0
TRAIN016	118	Sound	TO18.wav	3901071	0	2			0		other	0
TRAIN016	119	Picture	TO18.jpg	3940160	0	1	35791	2	0	next	hit	103
TRAIN016	119	Response	1	3975838	35678	1						
TRAIN016	121	Video	Richtig	3980350	0	1			0		other	0
TRAIN016	123	Picture	B1 T18	4005943	0	1	15196	2	0	next	other	0
TRAIN016	124	Picture	TO19.jpg	4021139	0	1	38990	2	0	next	other	0
TRAIN016	125	Sound	TO19.wav	4021639	0	2			0		other	0
TRAIN016	126	Picture	TO19.jpg	4060129	0	1	10197	2	0	next	hit	109
TRAIN016	126	Response	2	4070266	10137	1						
TRAIN016	128	Video	Richtig	4073925	0	1			0		other	0
TRAIN016	130	Picture	B1 T19	4099718	0	1	15196	2	0	next	other	0
TRAIN016	131	Picture	TS13.jpg	4114914	0	1	38790	2	0	next	other	0
TRAIN016	132	Sound	TS13.wav	4115414	0	2			0		other	0
TRAIN016	133	Picture	TS13.jpg	4153704	0	1	21794	3	0	next	incorrect	115
TRAIN016	133	Response	1	4175361	21657	1						
TRAIN016	135	Video	Falsch	4179897	0	2			0		other	0
TRAIN016	137	Picture	B1 T20	4206290	0	1	15196	2	0	next	other	0
TRAIN016	138	Picture	TO01.jpg	4221486	0	1	38590	2	0	next	other	0
TRAIN016	139	Sound	TO01.wav	4221986	0	2			0		other	0
TRAIN016	140	Picture	TO01.jpg	4260076	0	1	6399	2	0	next	hit	121
TRAIN016	140	Response	2	4266300	6224	1						
TRAIN016	142	Video	Richtig	4270074	0	1			0		other	0
TRAIN016	144	Picture	B1 T21	4295867	0	1	15196	2	0	next	other	0
TRAIN016	145	Picture	TO03.jpg	4311063	0	1	38990	2	0	next	other	0
TRAIN016	146	Sound	TO03.wav	4311563	0	2			0		other	0
TRAIN016	147	Picture	TO03.jpg	4350053	0	1	7997	2	0	next	incorrect	127
TRAIN016	147	Response	2	4357939	7886	1						
TRAIN016	149	Video	Falsch	4362249	0	1			0		other	0
TRAIN016	151	Picture	B1 T22	4388043	0	1	15196	2	0	next	other	0
TRAIN016	152	Picture	TO22.jpg	4403239	0	1	40389	2	0	next	other	0
TRAIN016	153	Sound	TO22.wav	4403739	0	2			0		other	0
TRAIN016	154	Picture	TO22.jpg	4443628	0	1	17595	2	0	next	incorrect	133
TRAIN016	154	Response	1	4461047	17419	1						
TRAIN016	156	Video	Falsch	4465222	0	1			0		other	0
TRAIN016	158	Picture	B1 T23	4491415	0	1	15196	2	0	next	other	0
TRAIN016	159	Picture	TS10.jpg	4506611	0	1	39590	2	0	next	other	0
TRAIN016	160	Sound	TS10.wav	4507111	0	2			0		other	0
TRAIN016	161	Picture	TS10.jpg	4546201	0	1	10197	2	0	next	hit	139
TRAIN016	161	Response	2	4556295	10094	1						
TRAIN016	163	Video	Richtig	4560797	0	1			0		other	0
TRAIN016	165	Picture	B1 T24	4586790	0	1	15196	2	0	next	other	0
TRAIN016	166	Picture	TO28.jpg	4601986	0	1	38790	2	0	next	other	0
TRAIN016	167	Sound	TO28.wav	4602486	0	2			0		other	0
TRAIN016	168	Picture	TO28.jpg	4640776	0	1	4599	2	0	next	incorrect	145
TRAIN016	168	Response	2	4645326	4550	1						
TRAIN016	170	Video	Falsch	4649374	0	1			0		other	0
TRAIN016	172	Picture	B1 T25	4675767	0	1	15196	2	0	next	other	0
TRAIN016	173	Picture	TS14.jpg	4690963	0	1	37590	2	0	next	other	0
TRAIN016	174	Sound	TS14.wav	4691463	0	2			0		other	0
TRAIN016	175	Picture	TS14.jpg	4728553	0	1	6198	2	0	next	incorrect	151
TRAIN016	175	Response	2	4734671	6118	1						
TRAIN016	177	Video	Falsch	4738550	0	1			0		other	0
TRAIN016	179	Picture	B1 T26	4764543	0	2	15197	3	0	next	other	0
TRAIN016	180	Picture	TS27.jpg	4779740	0	1	40589	2	0	next	other	0
TRAIN016	181	Sound	TS27.wav	4780240	0	2			0		other	0
TRAIN016	182	Picture	TS27.jpg	4820329	0	1	22994	2	0	next	hit	157
TRAIN016	182	Response	2	4843240	22911	1						
TRAIN016	184	Video	Richtig	4847322	0	1			0		other	0
TRAIN016	186	Picture	B1 T27	4873115	0	1	15196	2	0	next	other	0
TRAIN016	187	Picture	TO20.jpg	4888311	0	1	38990	2	0	next	other	0
TRAIN016	188	Sound	TO20.wav	4888811	0	2			0		other	0
TRAIN016	189	Picture	TO20.jpg	4927301	0	1	11797	2	0	next	incorrect	163
TRAIN016	189	Response	2	4939021	11720	1						
TRAIN016	191	Video	Falsch	4943496	0	2			0		other	0
TRAIN016	193	Picture	B1 T28	4969090	0	1	15196	2	0	next	other	0
TRAIN016	194	Picture	TO27.jpg	4984286	0	1	38790	2	0	next	other	0
TRAIN016	195	Sound	TO27.wav	4984786	0	2			0		other	0
TRAIN016	196	Picture	TO27.jpg	5023076	0	1	7198	2	0	next	hit	169
TRAIN016	196	Response	2	5030218	7142	1						
TRAIN016	198	Video	Richtig	5034273	0	1			0		other	0
TRAIN016	200	Picture	B1 T29	5060466	0	1	15196	2	0	next	other	0
TRAIN016	201	Picture	TS20.jpg	5075662	0	1	38190	2	0	next	other	0
TRAIN016	202	Sound	TS20.wav	5076162	0	2			0		other	0
