Scenario - 												
												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
												
TRAIN006	1	Response	3	7147657	7156857	1						
TRAIN006	2	Response	3	7157508	9822	1						
TRAIN006	4	Picture	B1 T1	7171680	0	1	15006	392	0	next	other	0
TRAIN006	5	Picture	TS09.jpg	7186686	0	391	40779	392	0	next	other	0
TRAIN006	6	Sound	TS09.wav	7187186	0	2			0		other	0
TRAIN006	7	Picture	TS09.jpg	7227465	0	1	14996	2	0	next	hit	7
TRAIN006	7	Response	1	7242267	14802	1						
TRAIN006	9	Video	Richtig	7250906	0	354			0		other	0
TRAIN006	11	Picture	B1 T2	7277051	0	2	15196	3	0	next	other	0
TRAIN006	12	Picture	TS25.jpg	7292247	0	1	38790	2	0	next	other	0
TRAIN006	13	Sound	TS25.wav	7292747	0	2			0		other	0
TRAIN006	14	Picture	TS25.jpg	7331037	0	1	9198	2	0	next	hit	13
TRAIN006	14	Response	2	7340164	9127	1						
TRAIN006	16	Video	Richtig	7343834	0	1			0		other	0
TRAIN006	18	Picture	B1 T3	7370027	0	1	15196	2	0	next	other	0
TRAIN006	19	Picture	TO06.jpg	7385223	0	1	38789	2	0	next	other	0
TRAIN006	20	Sound	TO06.wav	7385723	0	2			0		other	0
TRAIN006	21	Picture	TO06.jpg	7424012	0	1	70381	2	0	next	hit	19
TRAIN006	21	Response	2	7494355	70343	1						
TRAIN006	23	Video	Richtig	7498192	0	2			0		other	0
TRAIN006	25	Picture	B1 T4	7524185	0	2	15196	3	0	next	other	0
TRAIN006	26	Picture	TS08.jpg	7539381	0	1	38590	2	0	next	other	0
TRAIN006	27	Sound	TS08.wav	7539881	0	2			0		other	0
TRAIN006	28	Picture	TS08.jpg	7577971	0	1	9398	2	0	next	incorrect	25
TRAIN006	28	Response	2	7587325	9354	2						
TRAIN006	30	Video	Falsch	7591567	0	2			0		other	0
TRAIN006	32	Picture	B1 T5	7617760	0	1	15196	2	0	next	other	0
TRAIN006	33	Picture	TO25.jpg	7632956	0	1	38590	2	0	next	other	0
TRAIN006	34	Sound	TO25.wav	7633456	0	2			0		other	0
TRAIN006	35	Picture	TO25.jpg	7671546	0	1	15396	2	0	next	hit	31
TRAIN006	35	Response	2	7686885	15339	2						
TRAIN006	37	Video	Richtig	7690941	0	1			0		other	0
TRAIN006	39	Picture	B1 T6	7716934	0	1	15196	2	0	next	other	0
TRAIN006	40	Picture	TS23.jpg	7732130	0	1	38989	2	0	next	other	0
TRAIN006	41	Sound	TS23.wav	7732630	0	2			0		other	0
TRAIN006	42	Picture	TS23.jpg	7771119	0	1	7598	2	0	next	incorrect	37
TRAIN006	42	Response	1	7778624	7505	1						
TRAIN006	44	Video	Falsch	7785915	0	2			0		other	0
TRAIN006	46	Picture	B1 T7	7811509	0	1	15196	2	0	next	other	0
TRAIN006	47	Picture	TS29.jpg	7826705	0	1	38754	2	0	next	other	0
TRAIN006	48	Sound	TS29.wav	7827205	0	2			0		other	0
TRAIN006	48	Pause		7827584	379		18230					
TRAIN006	48	Resume		7827584	379							
TRAIN006	49	Picture	TS29.jpg	7865459	0	1	17595	3	0	next	incorrect	45
TRAIN006	49	Response	1	7883013	17554	1						
TRAIN006	51	Video	Falsch	7886454	0	1			0		other	0
TRAIN006	53	Picture	B1 T8	7912647	0	1	15196	2	0	next	other	0
TRAIN006	54	Picture	TS19.jpg	7927843	0	1	39189	2	0	next	other	0
TRAIN006	55	Sound	TS19.wav	7928343	0	2			0		other	0
TRAIN006	56	Picture	TS19.jpg	7967032	0	1	1400	2	0	next	hit	51
TRAIN006	56	Response	2	7968242	1210	1						
TRAIN006	58	Video	Richtig	7972431	0	1			0		other	0
TRAIN006	60	Picture	B1 T9	7998424	0	1	15196	2	0	next	other	0
TRAIN006	61	Picture	TO05.jpg	8013620	0	1	38389	2	0	next	other	0
TRAIN006	62	Sound	TO05.wav	8014120	0	2			0		other	0
TRAIN006	63	Picture	TO05.jpg	8052009	0	1	24394	2	0	next	hit	57
TRAIN006	63	Response	1	8076297	24288	1						
TRAIN006	65	Video	Richtig	8080002	0	1			0		other	0
TRAIN006	67	Picture	B1 T10	8108994	0	1	15196	2	0	next	other	0
TRAIN006	68	Picture	TS28.jpg	8124190	0	1	38590	2	0	next	other	0
TRAIN006	69	Sound	TS28.wav	8124690	0	2			0		other	0
TRAIN006	70	Picture	TS28.jpg	8162780	0	1	5998	2	0	next	hit	63
TRAIN006	70	Response	1	8168570	5790	1						
TRAIN006	72	Video	Richtig	8173177	0	1			0		other	0
TRAIN006	74	Picture	B1 T11	8199570	0	1	15196	2	0	next	other	0
TRAIN006	75	Picture	TO04.jpg	8214766	0	1	38789	2	0	next	other	0
TRAIN006	76	Sound	TO04.wav	8215266	0	2			0		other	0
TRAIN006	77	Picture	TO04.jpg	8253555	0	1	10198	2	0	next	incorrect	69
TRAIN006	77	Response	1	8263691	10136	1						
TRAIN006	79	Video	Falsch	8267952	0	1			0		other	0
TRAIN006	81	Picture	B1 T12	8294145	0	1	15196	2	0	next	other	0
TRAIN006	82	Picture	TO23.jpg	8309341	0	1	38789	2	0	next	other	0
TRAIN006	83	Sound	TO23.wav	8309841	0	2			0		other	0
TRAIN006	84	Picture	TO23.jpg	8348130	0	1	2599	3	0	next	hit	75
TRAIN006	84	Response	1	8350674	2544	1						
TRAIN006	86	Video	Richtig	8354329	0	1			0		other	0
TRAIN006	88	Picture	B1 T13	8383321	0	1	15196	2	0	next	other	0
TRAIN006	89	Picture	TO10.jpg	8398517	0	1	41189	2	0	next	other	0
TRAIN006	90	Sound	TO10.wav	8399017	0	2			0		other	0
TRAIN006	91	Picture	TO10.jpg	8439706	0	1	16795	2	0	next	incorrect	81
TRAIN006	91	Response	1	8456339	16633	1						
TRAIN006	93	Video	Falsch	8460100	0	1			0		other	0
TRAIN006	95	Picture	B1 T14	8485893	0	1	15196	2	0	next	other	0
TRAIN006	96	Picture	TS22.jpg	8501089	0	1	38990	2	0	next	other	0
TRAIN006	97	Sound	TS22.wav	8501589	0	2			0		other	0
TRAIN006	98	Picture	TS22.jpg	8540079	0	1	35790	2	0	next	incorrect	87
TRAIN006	98	Response	2	8575676	35597	1						
TRAIN006	100	Video	Falsch	8579268	0	2			0		other	0
TRAIN006	102	Picture	B1 T15	8605461	0	1	15196	2	0	next	other	0
